antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'fans', 'funny_user', 'cool'})",frozenset({'useful_user'}),0.28643204309890496,0.3965567722667916,0.2809744100251801,0.9809461503863925,2.473658802443654,1.0,0.16738784354009578,31.670409915603344,0.8348756734350923,0.69891627337878,0.9684247850702014,0.8447406475499595
"frozenset({'cool', 'funny_user', 'useful_user'})",frozenset({'fans'}),0.3003689172571295,0.38834689933829125,0.2809744100251801,0.935431044566616,2.4087511607804974,1.0,0.1643270723507741,9.472866589777079,0.8359364339115536,0.6890995260663507,0.8944353337479513,0.8294725113360539
"frozenset({'cool', 'funny_user', 'useful_user', 'cool_user'})",frozenset({'fans'}),0.29715992270305086,0.38834689933829125,0.2791591028869239,0.9394237969495133,2.4190325674035464,1.0,0.16375796829758782,10.097250568047846,0.8346302665684908,0.6869956190915381,0.9009631390980392,0.8291316638476569
"frozenset({'fans', 'funny_user', 'cool', 'cool_user'})",frozenset({'useful_user'}),0.28181764947004745,0.3965567722667916,0.2791591028869239,0.9905664297884718,2.49791832863227,1.0,0.1674024054452678,63.96764047992923,0.8349782678073058,0.6992695162378618,0.984367095730008,0.8472619508658839
"frozenset({'fans', 'funny_user', 'cool', 'useful_user'})",frozenset({'cool_user'}),0.2809744100251801,0.4011711658956491,0.2791591028869239,0.9935392438831226,2.476596845301583,1.0,0.16644027123028027,92.68711328385199,0.8292056903505464,0.6927257403586269,0.9892110136504358,0.8446997906809786
"frozenset({'fans', 'cool', 'useful_user', 'cool_user'})",frozenset({'funny_user'}),0.29115184165837094,0.3854775428939509,0.2791591028869239,0.9588093322606596,2.4873286393351286,1.0,0.16692660635540643,14.918972933258136,0.8435688896846335,0.7023395603748009,0.9329712571720842,0.841499823206346
"frozenset({'funny_user', 'useful_user', 'cool_user'})","frozenset({'fans', 'cool'})",0.34689933829126895,0.31609767523569715,0.2791591028869239,0.8047265361242404,2.545816053611273,1.0,0.16950502851225213,3.5022798858088953,0.9297167784517312,0.7272838225422591,0.7144717062585542,0.8439342202666403
"frozenset({'fans', 'funny_user', 'cool_user'})","frozenset({'cool', 'useful_user'})",0.32628681852784447,0.3250922293142824,0.2791591028869239,0.8555635319454414,2.6317563288119286,1.0,0.17308579365584226,4.672696444161055,0.9203109412216275,0.7499842678245546,0.785990805961815,0.8571354658070027
"frozenset({'funny_user', 'cool', 'cool_user'})","frozenset({'fans', 'useful_user'})",0.30288692393277505,0.3489840135855244,0.2791591028869239,0.9216611244296652,2.6409837945307393,1.0,0.17345640851029065,8.310254412957145,0.8913234381256254,0.748994469582705,0.879666740594509,0.8607902910556944
"frozenset({'fans', 'funny_user', 'useful_user'})","frozenset({'cool', 'cool_user'})",0.327610235989928,0.3339696668033027,0.2791591028869239,0.8521073892682228,2.551451445948492,1.0,0.1697472215320163,4.503472688061687,0.9043359318472555,0.7299788687103785,0.7779491363074296,0.8439944997961257
"frozenset({'cool', 'funny_user', 'useful_user'})","frozenset({'fans', 'cool_user'})",0.3003689172571295,0.34561105580605495,0.2791591028869239,0.9293874527235153,2.6891137801015708,1.0,0.17534828426236582,9.267318195329697,0.8978021291507344,0.7610229558443216,0.8920939176876483,0.8685568236169253
"frozenset({'fans', 'funny_user', 'cool'})","frozenset({'useful_user', 'cool_user'})",0.28643204309890496,0.38307665280787023,0.2791591028869239,0.9746084965449564,2.544160520880831,1.0,0.16943367455967578,24.296448151816247,0.8505749650965331,0.7151515151515151,0.9588417206600939,0.8516687962562135
"frozenset({'fans', 'useful_user', 'cool_user'})","frozenset({'funny_user', 'cool'})",0.3405867541137202,0.31874451015986416,0.2791591028869239,0.8196416904508098,2.5714691997039387,1.0,0.1705989447800081,3.777233727367205,0.9267591441726859,0.7342965404639413,0.7352559909770221,0.84772501924069
"frozenset({'cool', 'useful_user', 'cool_user'})","frozenset({'fans', 'funny_user'})",0.3197282895122094,0.3359138021900802,0.2791591028869239,0.8731135531135531,2.599219047925554,1.0,0.1717579574891469,5.233704734471941,0.9044460408007701,0.7414919430100168,0.8089307573250223,0.8520787066871719
"frozenset({'fans', 'cool', 'cool_user'})","frozenset({'funny_user', 'useful_user'})",0.29494641916027403,0.35499209463020437,0.2791591028869239,0.9464739517153749,2.6661831799418456,1.0,0.17445545574554,12.050355407146096,0.8863610005435753,0.7528980700590668,0.9170148957260646,0.8664275667322874
"frozenset({'fans', 'cool', 'useful_user'})","frozenset({'funny_user', 'cool_user'})",0.2943374128945365,0.3540551619136851,0.2791591028869239,0.9484322775744071,2.6787698065128756,1.0,0.17494742250729362,12.52614635091454,0.8880934394812195,0.7560503695245345,0.9201669873570504,0.8684472260817026
"frozenset({'funny_user', 'Restaurants', 'useful_user'})",frozenset({'cool_user'}),0.2200972067693389,0.4011711658956491,0.21470984364935294,0.9755228010429415,2.431687229726501,1.0,0.1264131905993215,24.464761476789285,0.7549183141082666,0.5281154577403929,0.959124882498906,0.7553651840212081
"frozenset({'funny_user', 'Restaurants', 'cool_user'})",frozenset({'useful_user'}),0.2196638753879487,0.3965567722667916,0.21470984364935294,0.977447216890595,2.464835517253498,1.0,0.12760064624189327,26.756929502042674,0.7615864450896346,0.5347548347577518,0.9626265039146716,0.7594412694021788
"frozenset({'funny_user', 'Restaurants', 'useful_user'})","frozenset({'fans', 'cool_user'})",0.2200972067693389,0.34561105580605495,0.20201440534051648,0.9178417495876123,2.655707142952839,1.0,0.12594637732900169,7.964981494972019,0.7993976457876545,0.5554517936497714,0.8744504302199244,0.7511777368744568
"frozenset({'funny_user', 'review_count', 'useful_user'})",frozenset({'cool_user'}),0.2812789131580488,0.4011711658956491,0.276418574691105,0.9827205729275097,2.4496291270921766,1.0,0.1635775851576295,34.655595442612544,0.8233721672654981,0.6807811012720297,0.9711446308387361,0.8358747957181485
"frozenset({'funny_user', 'review_count', 'cool_user'})",frozenset({'useful_user'}),0.27714469754640747,0.3965567722667916,0.276418574691105,0.9973799864773494,2.515100122426712,1.0,0.16651496798124543,230.32065388834923,0.8333639004644731,0.6957726549142148,0.9956582269843469,0.8472133246031165
"frozenset({'funny_user', 'useful_user', 'cool_user'})",frozenset({'review_count'}),0.34689933829126895,0.331545353399309,0.276418574691105,0.7968264686022957,2.403370942866474,1.0,0.16140571098333978,3.2900675693440444,0.8940700566744063,0.6875637253473941,0.696054874581383,0.8152771291755694
"frozenset({'review_count', 'useful_user', 'cool_user'})",frozenset({'funny_user'}),0.29539146220062074,0.3854775428939509,0.276418574691105,0.9357703592102132,2.4275612845951287,1.0,0.1625517996501583,9.56758358835108,0.8345966891067308,0.6834424045867841,0.8954804010055853,0.8264256183241927
"frozenset({'fans', 'review_count', 'useful_user'})",frozenset({'cool_user'}),0.2782690168062306,0.4011711658956491,0.27311588686537447,0.9814814814814814,2.4465404418840513,1.0,0.16148238096058296,32.336757041634804,0.8192243101534693,0.6721623335447052,0.96907543948478,0.8311389424106186
"frozenset({'fans', 'review_count', 'cool_user'})",frozenset({'useful_user'}),0.2737834514258945,0.3965567722667916,0.27311588686537447,0.9975617059502929,2.5155583656989298,1.0,0.16454520506785983,247.48583043366003,0.8296064631067358,0.6875608102131674,0.995959364630097,0.8431399787873142
"frozenset({'fans', 'useful_user', 'cool_user'})",frozenset({'review_count'}),0.3405867541137202,0.331545353399309,0.27311588686537447,0.8018981465561708,2.418668029379301,1.0,0.16019593110961755,3.3742977916671935,0.8895018403830321,0.6844731435280305,0.7036420429549836,0.8128322199805474
"frozenset({'review_count', 'useful_user', 'cool_user'})",frozenset({'fans'}),0.29539146220062074,0.38834689933829125,0.27311588686537447,0.9245896439616207,2.3808343662252476,1.0,0.15840152842875935,8.110996059353099,0.8231225567910435,0.6651264938250477,0.8767105799728676,0.8139338943291924
"frozenset({'fans', 'funny_user', 'review_count'})",frozenset({'useful_user'}),0.26428529601218015,0.3965567722667916,0.26209521578731626,0.9917131968448106,2.5008101391787996,1.0,0.15729109184315254,72.81978543864888,0.8157096453618244,0.6572972655446881,0.9862674684637389,0.8263202723739705
"frozenset({'fans', 'funny_user', 'useful_user'})",frozenset({'review_count'}),0.327610235989928,0.331545353399309,0.26209521578731626,0.8000214492546383,2.4130075751389057,1.0,0.15347756431880455,3.3426317177978397,0.8708928226750784,0.6600890776627436,0.7008345266768394,0.7952737151956896
"frozenset({'fans', 'review_count', 'useful_user'})",frozenset({'funny_user'}),0.2782690168062306,0.3854775428939509,0.26209521578731626,0.9418771043771043,2.4434033103615196,1.0,0.15482875892533493,10.57281215122353,0.8184971839091033,0.6525441026388686,0.9054177842472805,0.8109002706062467
"frozenset({'funny_user', 'review_count', 'useful_user'})",frozenset({'fans'}),0.2812789131580488,0.38834689933829125,0.26209521578731626,0.931798309530749,2.399396805069001,1.0,0.1528614220131435,8.968298240898815,0.8114811104645386,0.6431301548984107,0.8884961256707963,0.8033490175477263
"frozenset({'fans', 'funny_user', 'review_count'})",frozenset({'cool_user'}),0.26428529601218015,0.4011711658956491,0.25931955261462786,0.9812106709208542,2.4458653919710733,1.0,0.1532959122843448,31.87068743018555,0.8034999881784836,0.638502797162466,0.9686232058159854,0.8138084650219382
"frozenset({'fans', 'funny_user', 'cool_user'})",frozenset({'review_count'}),0.32628681852784447,0.331545353399309,0.25931955261462786,0.794759511844939,2.3971366321268897,1.0,0.15114067405627746,3.2569336226469483,0.8651094309649491,0.6507185470361772,0.6929627324774006,0.7884567985590868
"frozenset({'fans', 'review_count', 'cool_user'})",frozenset({'funny_user'}),0.2737834514258945,0.3854775428939509,0.25931955261462786,0.9471702955896821,2.457134826788753,1.0,0.15378218047394868,11.632138850014655,0.816591038727862,0.6483938036252891,0.9140312875478838,0.8099465745433372
"frozenset({'funny_user', 'review_count', 'cool_user'})",frozenset({'fans'}),0.27714469754640747,0.38834689933829125,0.25931955261462786,0.9356828938471939,2.409399677045226,1.0,0.151691268654432,9.509959904112122,0.809233678323649,0.6384475649491076,0.8948470855731371,0.8017176193051525
"frozenset({'funny_user', 'review_count', 'useful_user', 'cool_user'})",frozenset({'fans'}),0.276418574691105,0.38834689933829125,0.2589564911869766,0.9368273875095331,2.4123467680720614,1.0,0.15161019478617613,9.682251161514186,0.8091223434237161,0.6381240981240981,0.8967182338777905,0.8018224214003529
"frozenset({'fans', 'funny_user', 'review_count', 'cool_user'})",frozenset({'useful_user'}),0.25931955261462786,0.3965567722667916,0.2589564911869766,0.9985999458043536,2.518176502436643,1.0,0.15612156641645136,431.0141918860598,0.8139640387259337,0.6524150954530701,0.9976798907812658,0.8258061749104462
"frozenset({'fans', 'funny_user', 'review_count', 'useful_user'})",frozenset({'cool_user'}),0.26209521578731626,0.4011711658956491,0.2589564911869766,0.9880244872425041,2.4628502026975307,1.0,0.15381144789390722,50.00444208366145,0.8049363358725169,0.6404901222408899,0.9800017766756217,0.8167628712851744
"frozenset({'fans', 'funny_user', 'useful_user', 'cool_user'})",frozenset({'review_count'}),0.3226913392282017,0.331545353399309,0.2589564911869766,0.8024897470329908,2.420452402077499,1.0,0.15196967708366615,3.384404791949435,0.8664500075540967,0.655121329738378,0.704527070054172,0.7917743870987484
"frozenset({'fans', 'review_count', 'useful_user', 'cool_user'})",frozenset({'funny_user'}),0.27311588686537447,0.3854775428939509,0.2589564911869766,0.948156089193825,2.4596921576172677,1.0,0.1536764501928098,11.853319850879279,0.81642320733664,0.6479793687542126,0.9156354495972012,0.8099685471186358
"frozenset({'funny_user', 'review_count', 'cool_user'})","frozenset({'fans', 'useful_user'})",0.27714469754640747,0.3489840135855244,0.2589564911869766,0.9343728870858686,2.6774088517292065,1.0,0.16223742229328508,9.919924212821702,0.8667081182139015,0.7052725590890242,0.8991927782364024,0.8382012767532169
"frozenset({'funny_user', 'review_count', 'useful_user'})","frozenset({'fans', 'cool_user'})",0.2812789131580488,0.34561105580605495,0.2589564911869766,0.9206395469875505,2.6638023625730938,1.0,0.1617433890344437,8.245781360286449,0.8690391663207478,0.7038133435192258,0.8787258652265236,0.8349554901999765
"frozenset({'fans', 'funny_user', 'review_count'})","frozenset({'useful_user', 'cool_user'})",0.26428529601218015,0.38307665280787023,0.2589564911869766,0.9798369228042185,2.5578090327933656,1.0,0.15771496460429346,30.59668626975265,0.8278214303273025,0.6667169219635748,0.9673167221056685,0.8279141200893207
"frozenset({'funny_user', 'useful_user', 'cool_user'})","frozenset({'fans', 'review_count'})",0.34689933829126895,0.28454646600690986,0.2589564911869766,0.7464888588791356,2.6234339486086187,1.0,0.16024751041606053,2.8221778767978853,0.9475112289650245,0.6952051564219462,0.6456637236719377,0.8282781798511583
"frozenset({'fans', 'funny_user', 'cool_user'})","frozenset({'review_count', 'useful_user'})",0.32628681852784447,0.3027463840252972,0.2589564911869766,0.7936468054558506,2.6214906183306694,1.0,0.16017433672255335,3.378932986789914,0.9181023263939275,0.6997373334599195,0.7040485845947394,0.8245023195557784
"frozenset({'fans', 'funny_user', 'useful_user'})","frozenset({'review_count', 'cool_user'})",0.327610235989928,0.29758154242548457,0.2589564911869766,0.790440782182819,2.656215757671691,1.0,0.16146573184671684,3.3518852804046237,0.9273260717336796,0.7070768443605894,0.7016604339515807,0.8303221266969036
"frozenset({'review_count', 'useful_user', 'cool_user'})","frozenset({'fans', 'funny_user'})",0.29539146220062074,0.3359138021900802,0.2589564911869766,0.8766553009277613,2.6097626689114044,1.0,0.15973042198467874,5.383986525606486,0.8754128876573383,0.695467555751266,0.8142640225334974,0.8237784558470478
"frozenset({'fans', 'review_count', 'cool_user'})","frozenset({'funny_user', 'useful_user'})",0.2737834514258945,0.35499209463020437,0.2589564911869766,0.9458442058433502,2.6644092084040265,1.0,0.1617655302902115,11.910228912977626,0.8601873328142562,0.7002248471989104,0.9160385575032582,0.83765767746557
"frozenset({'fans', 'review_count', 'useful_user'})","frozenset({'funny_user', 'cool_user'})",0.2782690168062306,0.3540551619136851,0.2589564911869766,0.9305976430976429,2.628397332403567,1.0,0.16043390938608468,9.307246423851305,0.858408511068486,0.6935696361355081,0.8925568364197021,0.8309995922808515
"frozenset({'fans', 'useful_user', 'cool_user'})","frozenset({'funny_user', 'review_count'})",0.3405867541137202,0.2885050067342039,0.2589564911869766,0.7603246105704755,2.635394855628808,1.0,0.16069550739781713,2.968577603897075,0.9410642312407873,0.6996266295405644,0.6631383330901558,0.8289525951285437
"frozenset({'cool', 'review_count', 'useful_user'})",frozenset({'cool_user'}),0.24747906540961528,0.4011711658956491,0.2450430403466651,0.9901566419005252,2.4681650279872818,1.0,0.14576157514152413,60.83582737239872,0.7904639974046986,0.6071324937612442,0.9835623177461099,0.8004879081517573
"frozenset({'cool', 'useful_user', 'cool_user'})",frozenset({'review_count'}),0.3197282895122094,0.331545353399309,0.2450430403466651,0.7664102564102564,2.3116302145462484,1.0,0.13903861160858305,2.86166094593051,0.8340856302669916,0.6032116704145765,0.6505525920455137,0.752751915445935
"frozenset({'review_count', 'cool', 'cool_user'})",frozenset({'useful_user'}),0.24634303449083564,0.3965567722667916,0.2450430403466651,0.9947228297042883,2.5083995515150814,1.0,0.14735404171857241,114.34977344270492,0.7978954027159331,0.6159076859674428,0.9912549017816721,0.8063247934699823
"frozenset({'funny_user', 'review_count', 'cool'})",frozenset({'useful_user'}),0.23936288575276687,0.3965567722667916,0.23620073783451426,0.9867893140228985,2.4883935492570934,1.0,0.14127976445993223,45.678417364486236,0.7863596122837462,0.5909170817462641,0.9781078229567237,0.7912091874308231
"frozenset({'cool', 'review_count', 'useful_user'})",frozenset({'funny_user'}),0.24747906540961528,0.3854775428939509,0.23620073783451426,0.9544271449529127,2.4759604354318663,1.0,0.1408031157827244,13.484396719738212,0.7921591247830175,0.5953301650087078,0.925840212151559,0.7835877597523876
"frozenset({'funny_user', 'review_count', 'cool'})",frozenset({'cool_user'}),0.23936288575276687,0.4011711658956491,0.23487732037243075,0.9812603972991487,2.4459893449929297,1.0,0.1388518324228462,31.955257732179547,0.7772004073190615,0.5790051101423335,0.9687062452013028,0.7833697327185882
"frozenset({'review_count', 'cool', 'cool_user'})",frozenset({'funny_user'}),0.24634303449083564,0.3854775428939509,0.23487732037243075,0.9534563088333174,2.4734419070830898,1.0,0.13991761272786363,13.203131116209013,0.7904193902968295,0.5917151034136842,0.9242603901151647,0.7813857469304826
"frozenset({'funny_user', 'review_count', 'cool', 'cool_user'})",frozenset({'useful_user'}),0.23487732037243075,0.3965567722667916,0.23443227733208408,0.9981052106706556,2.516928925372532,1.0,0.14129008528651982,318.47510347865585,0.787704280383563,0.5905068145613309,0.9968600371298191,0.7946373661150088
"frozenset({'cool', 'funny_user', 'review_count', 'useful_user'})",frozenset({'cool_user'}),0.23620073783451426,0.4011711658956491,0.23443227733208408,0.992512891709639,2.4740384556147466,1.0,0.13967535194959943,79.98132401467842,0.7800512433621969,0.5818049702078185,0.9874970811958994,0.7884413001784021
"frozenset({'cool', 'review_count', 'useful_user', 'cool_user'})",frozenset({'funny_user'}),0.2450430403466651,0.3854775428939509,0.23443227733208408,0.9566983702145964,2.481852413586113,1.0,0.13997368823598832,14.191670386346422,0.7908731047320026,0.5918687167356593,0.9295361312110177,0.7824295156657232
"frozenset({'funny_user', 'review_count', 'cool_user'})","frozenset({'cool', 'useful_user'})",0.27714469754640747,0.3250922293142824,0.23443227733208408,0.8458840432724813,2.6019817362497593,1.0,0.14433468976408995,4.379220588293616,0.8517300022140494,0.6373825823913388,0.7716488631166089,0.7835047422933485
"frozenset({'funny_user', 'review_count', 'useful_user'})","frozenset({'cool', 'cool_user'})",0.2812789131580488,0.3339696668033027,0.23443227733208408,0.8334513053253946,2.4955898339601914,1.0,0.1404936524258954,3.999012628096271,0.8338326750576441,0.6156046254151801,0.7499382740193923,0.7677040507549964
"frozenset({'funny_user', 'review_count', 'cool'})","frozenset({'useful_user', 'cool_user'})",0.23936288575276687,0.38307665280787023,0.23443227733208408,0.9794011155690381,2.5566713825816234,1.0,0.1427379442514815,29.94935717318945,0.8004690023980487,0.6041955931180197,0.966610301709741,0.7956866778126459
"frozenset({'funny_user', 'useful_user', 'cool_user'})","frozenset({'review_count', 'cool'})",0.34689933829126895,0.2576799203607191,0.23443227733208408,0.675793382849426,2.622607853585958,1.0,0.14504328346800374,2.2896512297110796,0.947327386264847,0.6333491536149343,0.5632522599845107,0.79278715592794
"frozenset({'funny_user', 'cool', 'cool_user'})","frozenset({'review_count', 'useful_user'})",0.30288692393277505,0.3027463840252972,0.23443227733208408,0.7739927306472817,2.5565713464726554,1.0,0.14273435634289117,3.085093758141619,0.873389337054868,0.6315507177788294,0.6758607425265499,0.7741723807975287
"frozenset({'cool', 'funny_user', 'useful_user'})","frozenset({'review_count', 'cool_user'})",0.3003689172571295,0.29758154242548457,0.23443227733208408,0.780481147892541,2.6227471688301236,1.0,0.14504803163803473,3.1998092684571207,0.8843523565416683,0.6448983536840748,0.6874813727625152,0.7841364376166235
"frozenset({'review_count', 'useful_user', 'cool_user'})","frozenset({'funny_user', 'cool'})",0.29539146220062074,0.31874451015986416,0.23443227733208408,0.793632543018,2.4898704690473226,1.0,0.1402778704075412,3.301176938472218,0.8492271230873566,0.6174084698189444,0.6970777335967944,0.7645595107800169
"frozenset({'review_count', 'cool', 'cool_user'})","frozenset({'funny_user', 'useful_user'})",0.24634303449083564,0.35499209463020437,0.23443227733208408,0.951649709993344,2.680763105400075,1.0,0.14698244752062167,13.340310994639374,0.8319061810157362,0.6389491828396321,0.9250392288154422,0.8060185140643372
"frozenset({'cool', 'review_count', 'useful_user'})","frozenset({'funny_user', 'cool_user'})",0.24747906540961528,0.3540551619136851,0.23443227733208408,0.9472812455633902,2.675518810242138,1.0,0.14681103675823526,12.252657426931691,0.832190421936915,0.638602647950231,0.9183850518988665,0.8047080701039802
"frozenset({'cool', 'useful_user', 'cool_user'})","frozenset({'funny_user', 'review_count'})",0.3197282895122094,0.2885050067342039,0.23443227733208408,0.7332234432234432,2.541458297460165,1.0,0.14218906501324863,2.667007183325036,0.8915924477020563,0.6271579409092334,0.6250478790412289,0.7728997787684968
"frozenset({'fans', 'review_count', 'cool'})",frozenset({'useful_user'}),0.23488903203138725,0.3965567722667916,0.23233589037887217,0.9891304347826086,2.4942971699324583,1.0,0.13918905399563422,55.51677695145493,0.7830046700226865,0.5821351018252244,0.9819874269560998,0.7875067413133362
"frozenset({'cool', 'review_count', 'useful_user'})",frozenset({'fans'}),0.24747906540961528,0.38834689933829125,0.23233589037887217,0.9388102787374,2.4174527473685243,1.0,0.13622816267590993,9.9960105723763,0.7791696181344862,0.5758156275397655,0.8999600898018784,0.7685396126640346
"frozenset({'fans', 'review_count', 'cool'})",frozenset({'cool_user'}),0.23488903203138725,0.4011711658956491,0.23104760789365814,0.9836457917830076,2.451935421597247,1.0,0.13681690105752603,36.616192368283144,0.7739516761483397,0.5704701868023827,0.9726896781090163,0.7797892647827283
"frozenset({'review_count', 'cool', 'cool_user'})",frozenset({'fans'}),0.24634303449083564,0.38834689933829125,0.23104760789365814,0.9379100503945992,2.41513464377523,1.0,0.13538105427555638,9.85108064266338,0.7774683135121814,0.5724067894965907,0.8984882942010273,0.7664308236230664
"frozenset({'fans', 'review_count', 'cool'})",frozenset({'funny_user'}),0.23488903203138725,0.3854775428939509,0.22396205422498097,0.9534802552852014,2.473504028605667,1.0,0.13341760730478328,13.209927545250713,0.7785997821106629,0.5649836026826601,0.924299357693334,0.7672396111450617
"frozenset({'funny_user', 'review_count', 'cool'})",frozenset({'fans'}),0.23936288575276687,0.38834689933829125,0.22396205422498097,0.9356590664448576,2.4093383210710266,1.0,0.1310062197262283,9.506438077052476,0.7690241180013215,0.5547078958055346,0.8948081298279433,0.7561826198655726
"frozenset({'cool', 'review_count', 'useful_user', 'cool_user'})",frozenset({'fans'}),0.2450430403466651,0.38834689933829125,0.23066112314809392,0.9413086077522343,2.4238859879044763,1.0,0.13549941822503872,10.421512886925834,0.7781097103607779,0.5727455142931922,0.9040446419967934,0.7676324998410136
"frozenset({'fans', 'review_count', 'cool', 'cool_user'})",frozenset({'useful_user'}),0.23104760789365814,0.3965567722667916,0.23066112314809392,0.9983272506082724,2.517488845043926,1.0,0.13903762952182158,360.7493332339457,0.7838960933868959,0.5810934411235359,0.9972279921045576,0.7899935130773199
"frozenset({'fans', 'review_count', 'cool', 'useful_user'})",frozenset({'cool_user'}),0.23233589037887217,0.4011711658956491,0.23066112314809392,0.9927916120576671,2.4747332222672944,1.0,0.13745466312539806,83.0738909857488,0.7762718520925277,0.5725790039829055,0.987962523626448,0.7838804793516572
"frozenset({'review_count', 'useful_user', 'cool_user'})","frozenset({'fans', 'cool'})",0.29539146220062074,0.31609767523569715,0.23066112314809392,0.7808659107128697,2.470331077666483,1.0,0.1372885686620044,3.1209307825592987,0.8447186320101863,0.6056831811052681,0.6795827688366878,0.7552903099322037
"frozenset({'fans', 'review_count', 'cool_user'})","frozenset({'cool', 'useful_user'})",0.2737834514258945,0.3250922293142824,0.23066112314809392,0.8424947598066475,2.591556130344066,1.0,0.14165625057469133,4.28498613669745,0.8456588515108272,0.6264312977099236,0.7666270162613114,0.7760099708680905
"frozenset({'review_count', 'cool', 'cool_user'})","frozenset({'fans', 'useful_user'})",0.24634303449083564,0.3489840135855244,0.23066112314809392,0.9363411619283065,2.6830488660731744,1.0,0.14469134225264485,10.226639475908941,0.8323278484085298,0.6325272184218133,0.9022161676515815,0.798645780641984
"frozenset({'fans', 'review_count', 'useful_user'})","frozenset({'cool', 'cool_user'})",0.2782690168062306,0.3339696668033027,0.23066112314809392,0.8289141414141413,2.4820042770601227,1.0,0.13772771232363445,3.892959585917225,0.8273163017971324,0.6044934164083362,0.7431260258602483,0.7597895156502604
"frozenset({'cool', 'review_count', 'useful_user'})","frozenset({'fans', 'cool_user'})",0.24747906540961528,0.34561105580605495,0.23066112314809392,0.9320429700440112,2.69679732284676,1.0,0.14512962206198105,9.629451796491816,0.8361093416279716,0.6364312027402571,0.8961519283616625,0.7997219255506399
"frozenset({'fans', 'review_count', 'cool'})","frozenset({'useful_user', 'cool_user'})",0.23488903203138725,0.38307665280787023,0.23066112314809392,0.9820003988831272,2.5634566650963286,1.0,0.14068061897622947,34.27427881242468,0.79714153834076,0.5955548835802842,0.9708236019939975,0.792064126801006
"frozenset({'fans', 'useful_user', 'cool_user'})","frozenset({'review_count', 'cool'})",0.3405867541137202,0.2576799203607191,0.23066112314809392,0.6772463120250335,2.628246357251954,1.0,0.1428987554721547,2.2999584738962207,0.939499119349275,0.6274690964699886,0.5652095412375161,0.7861961039263428
"frozenset({'cool', 'useful_user', 'cool_user'})","frozenset({'fans', 'review_count'})",0.3197282895122094,0.28454646600690986,0.23066112314809392,0.7214285714285714,2.535362963921163,1.0,0.1396835682849606,2.5682947374110925,0.8902018806511793,0.6173787655559387,0.6106365887709502,0.7660279175878452
"frozenset({'fans', 'cool', 'cool_user'})","frozenset({'review_count', 'useful_user'})",0.29494641916027403,0.3027463840252972,0.23066112314809392,0.7820441550190598,2.583165964267018,1.0,0.14136716126611132,3.199059038933671,0.8692646369029494,0.6284501739047194,0.687408082242419,0.7719698531381566
"frozenset({'fans', 'cool', 'useful_user'})","frozenset({'review_count', 'cool_user'})",0.2943374128945365,0.29758154242548457,0.23066112314809392,0.7836622632500397,2.633437063544596,1.0,0.14307174182541105,3.2468605252460394,0.8789868330740623,0.6384944563314531,0.6920101765306897,0.7793906577771706
"frozenset({'cool', 'funny_user', 'review_count', 'useful_user'})",frozenset({'fans'}),0.23620073783451426,0.38834689933829125,0.22290800491889676,0.9437227290757636,2.430102392175098,1.0,0.13118018075944654,10.868563642418806,0.7704834697807991,0.5549950428646411,0.9079915218882181,0.7588573535604699
"frozenset({'fans', 'funny_user', 'review_count', 'cool'})",frozenset({'useful_user'}),0.22396205422498097,0.3965567722667916,0.22290800491889676,0.995293625477174,2.5098389312276583,1.0,0.13409433558519815,128.21827604380036,0.7751786637063722,0.5606185567010308,0.9922007998324794,0.7787011541443756
"frozenset({'fans', 'review_count', 'cool', 'useful_user'})",frozenset({'funny_user'}),0.23233589037887217,0.3854775428939509,0.22290800491889676,0.9594213126323218,2.488916229540949,1.0,0.1333477367695708,15.143970812509059,0.7792714180823608,0.5644592069752957,0.9339671204877132,0.7688429404505718
"frozenset({'fans', 'funny_user', 'review_count'})","frozenset({'cool', 'useful_user'})",0.26428529601218015,0.3250922293142824,0.22290800491889676,0.8434370291589115,2.594454598124276,1.0,0.13699090886331208,4.310775191988081,0.8353272443290876,0.6082579655491992,0.768023161621005,0.7645566153071739
"frozenset({'funny_user', 'review_count', 'cool'})","frozenset({'fans', 'useful_user'})",0.23936288575276687,0.3489840135855244,0.22290800491889676,0.9312555044524905,2.668476114090741,1.0,0.13937418434548282,9.470081658604313,0.8220139003107351,0.6099733999935903,0.8944042896302357,0.7849948238417899
"frozenset({'fans', 'funny_user', 'useful_user'})","frozenset({'review_count', 'cool'})",0.327610235989928,0.2576799203607191,0.22290800491889676,0.6804061058878204,2.640508833343857,1.0,0.13848942539965572,2.3226979404641614,0.9239954977557726,0.6151186090104065,0.5694661873251746,0.7727319139565454
"frozenset({'cool', 'funny_user', 'useful_user'})","frozenset({'fans', 'review_count'})",0.3003689172571295,0.28454646600690986,0.22290800491889676,0.7421140874176316,2.6080594070692493,1.0,0.13743909101505863,2.774302507759416,0.8812832453900166,0.6157554189582659,0.6395490408118398,0.7627470338306466
"frozenset({'fans', 'funny_user', 'cool'})","frozenset({'review_count', 'useful_user'})",0.28643204309890496,0.3027463840252972,0.22290800491889676,0.77822300363904,2.5705443390993974,1.0,0.1361917396017252,3.1439402075761995,0.8562286642889042,0.6085886039521645,0.6819277931589725,0.7572546352818024
